Año,Mes,'Series_IPC'[Ciudad],Nivel,Cód. CCIF,Descripción CCIF,'Indicadores_cuboIPC'[Indicador],'Filtro Indicador'[Indicador]
2022,Marzo,Nacional,Producto,1143037,YOGURT,111.78,Índice
2022,Marzo,Nacional,Producto,1143037,YOGURT,0.89,Variación mensual
2022,Marzo,Nacional,Producto,1143037,YOGURT,3.99,Variación anual
2022,Marzo,Nacional,Producto,1143037,YOGURT,2.4,Variación acumulada
2022,Marzo,Nacional,Producto,1144038,QUESO FRESCO,105.05,Índice
2022,Marzo,Nacional,Producto,1144038,QUESO FRESCO,2.77,Variación mensual
2022,Marzo,Nacional,Producto,1144038,QUESO FRESCO,0.7,Variación anual
2022,Marzo,Nacional,Producto,1144038,QUESO FRESCO,1.11,Variación acumulada
2022,Marzo,Nacional,Producto,1144039,QUESO DE MESA,106.56,Índice
2022,Marzo,Nacional,Producto,1144039,QUESO DE MESA,0.14,Variación mensual
2022,Marzo,Nacional,Producto,1144039,QUESO DE MESA,2.86,Variación anual
2022,Marzo,Nacional,Producto,1144039,QUESO DE MESA,6.16,Variación acumulada
2022,Marzo,Nacional,Producto,1145040,HUEVOS DE GALLINA,97.12,Índice
2022,Marzo,Nacional,Producto,1145040,HUEVOS DE GALLINA,3.76,Variación mensual
2022,Marzo,Nacional,Producto,1145040,HUEVOS DE GALLINA,5.6,Variación anual
2022,Marzo,Nacional,Producto,1145040,HUEVOS DE GALLINA,4.81,Variación acumulada
2022,Marzo,Nacional,Producto,1151041,ACEITE VEGETAL,129.57,Índice
2022,Marzo,Nacional,Producto,1151041,ACEITE VEGETAL,0.6,Variación mensual
2022,Marzo,Nacional,Producto,1151041,ACEITE VEGETAL,35.34,Variación anual
2022,Marzo,Nacional,Producto,1151041,ACEITE VEGETAL,-0.06,Variación acumulada
2022,Marzo,Nacional,Producto,1151042,ACEITE PURO,124.94,Índice
2022,Marzo,Nacional,Producto,1151042,ACEITE PURO,0.45,Variación mensual
2022,Marzo,Nacional,Producto,1151042,ACEITE PURO,24.22,Variación anual
2022,Marzo,Nacional,Producto,1151042,ACEITE PURO,3.82,Variación acumulada
2022,Marzo,Nacional,Producto,1152043,MARGARINA,97.88,Índice
2022,Marzo,Nacional,Producto,1152043,MARGARINA,-7.23,Variación mensual
2022,Marzo,Nacional,Producto,1152043,MARGARINA,3.99,Variación anual
2022,Marzo,Nacional,Producto,1152043,MARGARINA,-5.02,Variación acumulada
2022,Marzo,Nacional,Producto,1152044,MANTEQUILLA,107.17,Índice
2022,Marzo,Nacional,Producto,1152044,MANTEQUILLA,0.15,Variación mensual
2022,Marzo,Nacional,Producto,1152044,MANTEQUILLA,2.28,Variación anual
2022,Marzo,Nacional,Producto,1152044,MANTEQUILLA,0.22,Variación acumulada
2022,Marzo,Nacional,Producto,1152045,MANTECA,106.05,Índice
2022,Marzo,Nacional,Producto,1152045,MANTECA,0.11,Variación mensual
2022,Marzo,Nacional,Producto,1152045,MANTECA,19.43,Variación anual
2022,Marzo,Nacional,Producto,1152045,MANTECA,1.65,Variación acumulada
2022,Marzo,Nacional,Producto,1161046,AGUACATE,113.47,Índice
2022,Marzo,Nacional,Producto,1161046,AGUACATE,0.84,Variación mensual
2022,Marzo,Nacional,Producto,1161046,AGUACATE,-3.64,Variación anual
2022,Marzo,Nacional,Producto,1161046,AGUACATE,1.81,Variación acumulada
2022,Marzo,Nacional,Producto,1161047,BANANA,95.93,Índice
2022,Marzo,Nacional,Producto,1161047,BANANA,-5.22,Variación mensual
2022,Marzo,Nacional,Producto,1161047,BANANA,-6.83,Variación anual
2022,Marzo,Nacional,Producto,1161047,BANANA,-2.43,Variación acumulada
2022,Marzo,Nacional,Producto,1161048,LIMÓN,70.34,Índice
2022,Marzo,Nacional,Producto,1161048,LIMÓN,-6.56,Variación mensual
2022,Marzo,Nacional,Producto,1161048,LIMÓN,6.55,Variación anual
2022,Marzo,Nacional,Producto,1161048,LIMÓN,2.13,Variación acumulada
2022,Marzo,Nacional,Producto,1161049,MANDARINA,122.79,Índice
2022,Marzo,Nacional,Producto,1161049,MANDARINA,15.1,Variación mensual
2022,Marzo,Nacional,Producto,1161049,MANDARINA,-4.77,Variación anual
2022,Marzo,Nacional,Producto,1161049,MANDARINA,34.18,Variación acumulada
2022,Marzo,Nacional,Producto,1161050,NARANJA,109.32,Índice
2022,Marzo,Nacional,Producto,1161050,NARANJA,-23.2,Variación mensual
2022,Marzo,Nacional,Producto,1161050,NARANJA,-2.94,Variación anual
2022,Marzo,Nacional,Producto,1161050,NARANJA,13.19,Variación acumulada
2022,Marzo,Nacional,Producto,1161051,NARANJILLA,113.99,Índice
2022,Marzo,Nacional,Producto,1161051,NARANJILLA,-0.89,Variación mensual
2022,Marzo,Nacional,Producto,1161051,NARANJILLA,13.27,Variación anual
2022,Marzo,Nacional,Producto,1161051,NARANJILLA,13,Variación acumulada
2022,Marzo,Nacional,Producto,1161052,PAPAYA,101.67,Índice
2022,Marzo,Nacional,Producto,1161052,PAPAYA,-0.76,Variación mensual
2022,Marzo,Nacional,Producto,1161052,PAPAYA,-7.82,Variación anual
2022,Marzo,Nacional,Producto,1161052,PAPAYA,2.29,Variación acumulada
2022,Marzo,Nacional,Producto,1161053,PIÑA,85.47,Índice
2022,Marzo,Nacional,Producto,1161053,PIÑA,-3.47,Variación mensual
2022,Marzo,Nacional,Producto,1161053,PIÑA,-5.78,Variación anual
2022,Marzo,Nacional,Producto,1161053,PIÑA,-2.09,Variación acumulada
2022,Marzo,Nacional,Producto,1161054,PLÁTANO MADURO,103.49,Índice
2022,Marzo,Nacional,Producto,1161054,PLÁTANO MADURO,-3.9,Variación mensual
2022,Marzo,Nacional,Producto,1161054,PLÁTANO MADURO,3.28,Variación anual
2022,Marzo,Nacional,Producto,1161054,PLÁTANO MADURO,-3.82,Variación acumulada
2022,Marzo,Nacional,Producto,1161055,PLÁTANO VERDE,94.59,Índice
2022,Marzo,Nacional,Producto,1161055,PLÁTANO VERDE,-4.63,Variación mensual
2022,Marzo,Nacional,Producto,1161055,PLÁTANO VERDE,2.99,Variación anual
2022,Marzo,Nacional,Producto,1161055,PLÁTANO VERDE,-5.48,Variación acumulada
2022,Marzo,Nacional,Producto,1161056,UVAS,102.4,Índice
2022,Marzo,Nacional,Producto,1161056,UVAS,-0.29,Variación mensual
2022,Marzo,Nacional,Producto,1161056,UVAS,-2.92,Variación anual
2022,Marzo,Nacional,Producto,1161056,UVAS,-0.9,Variación acumulada
2022,Marzo,Nacional,Producto,1161057,MELÓN,83.41,Índice
2022,Marzo,Nacional,Producto,1161057,MELÓN,-4.62,Variación mensual
2022,Marzo,Nacional,Producto,1161057,MELÓN,-2.18,Variación anual
2022,Marzo,Nacional,Producto,1161057,MELÓN,7.62,Variación acumulada
2022,Marzo,Nacional,Producto,1161058,MORA,114.98,Índice
2022,Marzo,Nacional,Producto,1161058,MORA,20.69,Variación mensual
2022,Marzo,Nacional,Producto,1161058,MORA,-5.68,Variación anual
2022,Marzo,Nacional,Producto,1161058,MORA,22.29,Variación acumulada
2022,Marzo,Nacional,Producto,1161059,MANZANA,110.37,Índice
2022,Marzo,Nacional,Producto,1161059,MANZANA,-3.6,Variación mensual
2022,Marzo,Nacional,Producto,1161059,MANZANA,-5.65,Variación anual
2022,Marzo,Nacional,Producto,1161059,MANZANA,0.97,Variación acumulada
2022,Marzo,Nacional,Producto,1161060,MARACUYÁ,83.04,Índice
2022,Marzo,Nacional,Producto,1161060,MARACUYÁ,-0.5,Variación mensual
2022,Marzo,Nacional,Producto,1161060,MARACUYÁ,-2.21,Variación anual
2022,Marzo,Nacional,Producto,1161060,MARACUYÁ,4.11,Variación acumulada
2022,Marzo,Nacional,Producto,1161061,SANDÍA,82.72,Índice
2022,Marzo,Nacional,Producto,1161061,SANDÍA,-5.36,Variación mensual
2022,Marzo,Nacional,Producto,1161061,SANDÍA,-0.66,Variación anual
2022,Marzo,Nacional,Producto,1161061,SANDÍA,16.05,Variación acumulada
2022,Marzo,Nacional,Producto,1161062,FRUTILLA,91.23,Índice
2022,Marzo,Nacional,Producto,1161062,FRUTILLA,3.69,Variación mensual
2022,Marzo,Nacional,Producto,1161062,FRUTILLA,0.28,Variación anual
2022,Marzo,Nacional,Producto,1161062,FRUTILLA,4.47,Variación acumulada
2022,Marzo,Nacional,Producto,1161063,TOMATE DE ÁRBOL,126.6,Índice
2022,Marzo,Nacional,Producto,1161063,TOMATE DE ÁRBOL,0.65,Variación mensual
2022,Marzo,Nacional,Producto,1161063,TOMATE DE ÁRBOL,14.97,Variación anual
2022,Marzo,Nacional,Producto,1161063,TOMATE DE ÁRBOL,1.04,Variación acumulada
2022,Marzo,Nacional,Producto,1161064,FRUTAS DE TEMPORADA,98.26,Índice
2022,Marzo,Nacional,Producto,1161064,FRUTAS DE TEMPORADA,-1.08,Variación mensual
2022,Marzo,Nacional,Producto,1161064,FRUTAS DE TEMPORADA,8.69,Variación anual
2022,Marzo,Nacional,Producto,1161064,FRUTAS DE TEMPORADA,0.81,Variación acumulada
2022,Marzo,Nacional,Producto,1162065,MANÍ,122.36,Índice
2022,Marzo,Nacional,Producto,1162065,MANÍ,-3.93,Variación mensual
2022,Marzo,Nacional,Producto,1162065,MANÍ,-3.85,Variación anual
2022,Marzo,Nacional,Producto,1162065,MANÍ,-3.05,Variación acumulada
2022,Marzo,Nacional,Producto,1171066,AJO,122.25,Índice
2022,Marzo,Nacional,Producto,1171066,AJO,2.74,Variación mensual
2022,Marzo,Nacional,Producto,1171066,AJO,6.38,Variación anual
2022,Marzo,Nacional,Producto,1171066,AJO,11.22,Variación acumulada
2022,Marzo,Nacional,Producto,1171067,ACELGA,125.25,Índice
2022,Marzo,Nacional,Producto,1171067,ACELGA,-1.29,Variación mensual
2022,Marzo,Nacional,Producto,1171067,ACELGA,0.66,Variación anual
2022,Marzo,Nacional,Producto,1171067,ACELGA,-1.11,Variación acumulada
2022,Marzo,Nacional,Producto,1171068,BRÓCOLI,99.35,Índice
2022,Marzo,Nacional,Producto,1171068,BRÓCOLI,-17.3,Variación mensual
2022,Marzo,Nacional,Producto,1171068,BRÓCOLI,-3.32,Variación anual
2022,Marzo,Nacional,Producto,1171068,BRÓCOLI,13.82,Variación acumulada
2022,Marzo,Nacional,Producto,1171069,CEBOLLA BLANCA,85.38,Índice
2022,Marzo,Nacional,Producto,1171069,CEBOLLA BLANCA,-5.1,Variación mensual
2022,Marzo,Nacional,Producto,1171069,CEBOLLA BLANCA,-22.3,Variación anual
2022,Marzo,Nacional,Producto,1171069,CEBOLLA BLANCA,0.08,Variación acumulada
2022,Marzo,Nacional,Producto,1171070,CEBOLLA PAITEÑA,141.08,Índice
2022,Marzo,Nacional,Producto,1171070,CEBOLLA PAITEÑA,12.47,Variación mensual
2022,Marzo,Nacional,Producto,1171070,CEBOLLA PAITEÑA,-6.71,Variación anual
2022,Marzo,Nacional,Producto,1171070,CEBOLLA PAITEÑA,22.93,Variación acumulada
2022,Marzo,Nacional,Producto,1171071,CHOCLO,112.98,Índice
2022,Marzo,Nacional,Producto,1171071,CHOCLO,1.39,Variación mensual
2022,Marzo,Nacional,Producto,1171071,CHOCLO,5.14,Variación anual
2022,Marzo,Nacional,Producto,1171071,CHOCLO,28.65,Variación acumulada
2022,Marzo,Nacional,Producto,1171072,COL,117.51,Índice
2022,Marzo,Nacional,Producto,1171072,COL,5.08,Variación mensual
2022,Marzo,Nacional,Producto,1171072,COL,-7.33,Variación anual
2022,Marzo,Nacional,Producto,1171072,COL,11.42,Variación acumulada
2022,Marzo,Nacional,Producto,1171073,COLIFLOR,123.34,Índice
2022,Marzo,Nacional,Producto,1171073,COLIFLOR,-10.25,Variación mensual
2022,Marzo,Nacional,Producto,1171073,COLIFLOR,-2.62,Variación anual
2022,Marzo,Nacional,Producto,1171073,COLIFLOR,16.61,Variación acumulada
2022,Marzo,Nacional,Producto,1171074,LECHUGA,107.96,Índice
2022,Marzo,Nacional,Producto,1171074,LECHUGA,-2.02,Variación mensual
2022,Marzo,Nacional,Producto,1171074,LECHUGA,-2.18,Variación anual
2022,Marzo,Nacional,Producto,1171074,LECHUGA,7.76,Variación acumulada
2022,Marzo,Nacional,Producto,1171075,PEPINILLO,103.03,Índice
2022,Marzo,Nacional,Producto,1171075,PEPINILLO,2.53,Variación mensual
